date,houseId,city,address,houseType,status,numberRooms,numberBathrooms1,numberBathrooms,numberKitchens1,numberKitchens,numberBalconies1,numberBalconies,loungeType,houseSpace,landArea,elevator1,elevator,carParking1,carParking,heating1,heating,price,priceType,priceUS
2020-03-29,242810,H,-  مدينة الخليل,apartment,B,3,1,1,1,1,1,1,صالة كبيره,100,1000,0,,1,نعم,0,,800,شيكل,240
2020-03-29,242811,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,0,صالة,,,0,,0,,0,,350,شيكل,105
2020-03-29,242816,RB,-  مدينة البيرة,apartment,A,1,1,1,1,1,0,,صالة,,,0,,0,,0,,400,دولار,400
2020-04-04,242817,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,صالة صغيرة,,,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-03-30,242819,RB,-  مدينة البيرة,apartment,A,2,1,1,1,1,1,1,نعم,120,,0,,0,,0,,370,شيكل,111
2020-03-30,242822,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,1,نعم,0,,0,,350,دولار,350
2020-03-30,242824,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,0,0,صالون,,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-04,242827,RB,-  مدينة رام الله,apartment,B,3,2,2,0,,1,1,صالة واسعة مع سفرة,135,,1,نعم,1,نعم,0,,500,دولار,500
2020-03-30,242828,N,-  مدينة نابلس,apartment,A,3,2,2,1,1,1,1,صاله كبيره,138,,1,نعم,0,,0,,2500,شيكل,750
2020-04-04,242829,N,-  مدينة نابلس,apartment,A,2,2,2,1,1,1,1,صاله كبيره,,,1,نعم,0,,0,,3000,شيكل,900
2020-03-30,242830,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,0,,صالة,,,1,نعم,1,نعم,0,,350,دولار,350
2020-03-30,242831,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,0,,,140,,0,,0,,0,,500,دولار,500
2020-03-30,242832,T,- فرعون,apartment,C,3,2,2,1,1,1,1,صالة,100,750,0,,1,نعم,0,,850,شيكل,255
2020-03-30,242833,T,-  مدينة طولكرم,apartment,C,3,2,2,1,1,1,1,صاله,120,,0,,0,,0,,800,شيكل,240
2020-04-04,242834,T,-  مدينة طولكرم,Roof,E,5,3,3,1,1,120,120,صالتين مفتوحتين على بعضهما,420,,1,نعم,1,نعم,0,,70000,دينار,98700
2020-04-04,242836,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,صالة,,,0,,0,,0,,350,شيكل,105
2020-03-31,242837,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,400,شيكل,120
2020-03-31,242842,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,2,170,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-03-31,242844,RB,-  مدينة رام الله,apartment,B,3,2,2,0,,1,1,صالة واسعة مع سفرة,135,,1,نعم,1,نعم,0,,500,دولار,500
2020-03-31,242846,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,1,1,صالة- صالون,170,,1,نعم,1,نعم,0,,650,دولار,650
2020-04-01,242850,T,-  مدينة طولكرم,apartment,C,4,2,2,1,1,2,2,صالة,150,600,0,,1,نعم,0,,1300,شيكل,390
2020-04-01,242852,T,-  مدينة طولكرم,apartment,B,3,0,,0,,0,,,,,0,,0,,0,,1200,شيكل,360
2020-04-01,242857,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,,,1,نعم,1,نعم,0,,1600,شيكل,480
2020-04-02,242860,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,400,شيكل,120
2020-04-04,242861,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,2,2,1,120,0,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-04-04,242866,N,-  مدينة نابلس,apartment,A,1,0,,0,,0,,,,,0,,0,,0,,1300,شيكل,390
2020-04-04,242867,RB,-  مدينة البيرة,apartment,B,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-04,242868,RB,-  مدينة البيرة,apartment,A,1,1,1,1,1,0,,,,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-04,242869,RB,-  مدينة رام الله,Roof,A,2,1,1,1,1,1,1,صغيرة,,,1,نعم,1,نعم,0,,600,دولار,600
2020-04-04,242870,RB,-  مدينة البيرة,apartment,A,1,1,1,1,1,0,,صالة,,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-04,242874,B,- الدوحة,apartment,B,2,1,1,0,,0,,,,,0,,1,نعم,0,,1500,شيكل,450
2020-04-04,242877,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,,,,0,,0,,0,,450,دولار,450
2020-04-05,242878,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,يوجد.,,,0,,0,,0,,400,دولار,400
2020-04-04,242879,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,,,,0,,0,,0,,300,دولار,300
2020-04-04,242880,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,,,,0,,0,,0,,1500,شيكل,450
2020-04-11,242886,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,2,,,1,نعم,1,نعم,0,,850,دولار,850
2020-05-30,242887,RB,- بيتونيا,apartment,B,3,2,2,1,1,2,2,صالة كبيرة,170,,0,,0,,0,,300,دولار,300
2020-04-05,242888,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,700,دولار,700
2020-04-04,242889,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,1,نعم,750,دولار,750
2020-04-05,242890,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,,,1,نعم,0,,0,,1600,شيكل,480
2020-04-05,242891,N,-  مدينة نابلس,apartment,A,1,0,,0,,0,,,,,0,,0,,0,,1000,شيكل,300
2020-04-05,242892,RB,- الطيرة,apartment,A,3,3,3,1,1,3,3,230,230,0,1,نعم,1,نعم,1,نعم,1000,دولار,1000
2020-04-05,242893,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,3,3,3,225,225,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-04-06,242894,N,-  مدينة نابلس,apartment,A,3,2,2,1,1,0,0,صالة وسط,110,,0,,0,,0,,1400,شيكل,420
2020-04-05,242895,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,1,70,0,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-04-05,242896,RB,- بيتونيا,apartment,B,3,2,2,1,1,2,2,نعم,0,0,0,,0,,0,,350,شيكل,105
2020-04-05,242898,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,1,,,0,,0,,0,,250,دولار,250
2020-04-05,242899,RB,-  مدينة البيرة,apartment,B,2,1,1,1,1,2,2,1,100,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-05,242900,RB,-  مدينة البيرة,apartment,A,2,1,1,1,1,1,1,صالة جلوس,,,0,,0,,0,,1200,شيكل,360
2020-04-05,242901,RB,- بيتونيا,Roof,A,2,1,1,1,1,1,1,1,140,1,0,,0,,0,,400,شيكل,120
2020-04-06,242902,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,1,,,0,,0,,0,,400,دولار,400
2020-04-06,242903,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,2,,,0,,0,,0,,450,دولار,450
2020-04-06,242904,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,300,دولار,300
2020-04-06,242905,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,صالة,,,0,,0,,0,,1400,شيكل,420
2020-04-06,242908,RB,- الطيرة,apartment,B,3,2,2,1,1,1,1,صالة كبيرة,140,0,0,,0,,0,,1400,شيكل,420
2020-04-06,242912,N,-  مدينة نابلس,apartment,B,3,1,1,2,2,0,0,0,80,,0,,0,,0,,600,شيكل,180
2020-04-06,242913,H,-  مدينة الخليل,apartment,B,2,1,1,1,1,1,1,يوجد صاله,100,100,0,,0,,0,,2200,دينار,3102
2020-04-06,242914,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,400,شيكل,120
2020-04-07,242916,RB,- الطيرة,apartment,A,3,3,3,1,1,2,2,,,,1,نعم,1,نعم,0,,700,دولار,700
2020-04-07,242918,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,يوجد.,170,,1,نعم,1,نعم,0,,500,دولار,500
2020-04-07,242921,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,120,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-07,242922,RB,-  مدينة البيرة,apartment,B,2,1,1,1,1,1,1,صالة,,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-07,242923,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,2,170,,1,نعم,1,نعم,0,,500,دولار,500
2020-04-07,242924,RB,-  مدينة البيرة,apartment,B,2,1,1,1,1,0,,1,,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-07,242925,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,2,,,0,,0,,0,,450,دولار,450
2020-04-07,242926,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,,,,0,,0,,0,,500,دولار,500
2020-04-08,242927,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,70,,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-04-08,242931,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,0,0,نعم,30,,0,,0,,0,,500,شيكل,150
2020-04-08,242936,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,1,165,0,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-04-08,242937,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,صالة,,,0,,0,,0,,1400,شيكل,420
2020-04-08,242938,B,- الدوحة,apartment,B,3,0,,0,,0,,,,120,0,,0,,0,,1400,شيكل,420
2020-04-08,242939,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,0,,750,دولار,750
2020-04-08,242941,RB,-  مدينة البيرة,apartment,A,2,1,1,1,1,2,2,يوجد.,100,,0,,0,,0,,400,دولار,400
2020-04-08,242943,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,0,,0,,0,,400,دولار,400
2020-04-09,242944,RB,-  مدينة رام الله,apartment,B,4,3,3,1,1,2,2,صاله وصالون ومطبخ,190,190,1,نعم,1,نعم,0,,600,دولار,600
2020-04-11,242946,N,-  مدينة نابلس,apartment,C,3,-2,-2,1,1,-1,-1,صاله كبيره,122,,0,,1,نعم,0,,3000,دينار,4230
2020-04-09,242947,JR,-  مدينة القدس,apartment,B,2,1,1,1,1,1,1,صغيره,100,200,0,,0,,0,,3000,شيكل,900
2020-04-09,242948,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,3,3,كبيره,180,200,0,,0,,0,,800,دولار,800
2020-04-09,242952,RB,-  مدينة رام الله,apartment,A,3,1,1,1,1,1,1,صالة كبيرة جدا,180,,0,,1,نعم,0,,800,شيكل,240
2020-04-09,242953,RB,- بير زيت,apartment,A,1,1,1,1,1,1,1,نعم,45,650,1,نعم,1,نعم,0,,320,دولار,320
2020-04-09,242955,JN,-  مدينة جنين,apartment,B,2,1,1,1,1,1,1,صالة كبيرة,100,,0,,0,,0,,850,شيكل,255
2020-04-12,242958,H,- حلحول,apartment,B,4,2,2,1,1,1,1,يوجد صالة كبيرة,140,0,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-12,242959,N,-  مدينة نابلس,apartment,C,3,2,2,1,1,1,1,1,122,,0,,1,نعم,0,,3000,دينار,4230
2020-04-11,242960,RB,- ضاحية الريحان,apartment,B,2,2,2,1,1,1,1,نعم,,,1,نعم,1,نعم,0,,450,دولار,450
2020-04-12,242966,RB,- بيتونيا,apartment,A,3,2,2,1,1,2,2,,130,,0,,0,,0,,1600,شيكل,480
2020-04-11,242969,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,450,دولار,450
2020-04-11,242970,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,1,70,0,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-04-11,242972,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,0,,0,,0,,1200,شيكل,360
2020-04-11,242973,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,2,2,2,,,1,نعم,1,نعم,1,نعم,850,دولار,850
2020-04-11,242974,RB,- الطيرة,apartment,A,3,2,2,1,1,1,1,كبيره,150,200,0,,0,,0,,750,دولار,750
2020-04-11,242977,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,1,90,0,1,نعم,1,نعم,1,نعم,400,دولار,400
2020-04-11,242979,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,120,,1,نعم,0,,0,,1500,شيكل,450
2020-04-12,242980,N,-  مدينة نابلس,apartment,C,3,1,1,1,1,1,1,صاله كبيره,122,,0,,1,نعم,0,,3000,دينار,4230
2020-04-12,242982,RB,-  مدينة البيرة,apartment,B,1,1,1,1,1,1,1,نعم,90,,0,,1,نعم,0,,1100,شيكل,330
2020-04-12,242984,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,صاله,,,1,نعم,1,نعم,0,,2000,شيكل,600
2020-04-11,242985,T,-  مدينة طولكرم,apartment,B,2,2,2,1,1,0,,يوجد صالون,100,,0,,0,,0,,900,شيكل,270
2020-04-12,242987,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,0,,1,140,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-12,242988,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,يوجد,,,0,,0,,0,,400,دولار,400
2020-04-12,242992,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,,,,0,,0,,0,,400,دولار,400
2020-04-16,242993,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,,,,0,,0,,0,,550,دولار,550
2020-04-12,242995,Q,-  مدينة قلقيلية,apartment,B,3,3,3,1,1,1,1,,130,200,0,,0,,0,,1500,شيكل,450
2020-04-12,242996,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,2,170,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-12,242997,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,1,,,0,,0,,0,,1300,شيكل,390
2020-04-12,242998,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,1,,,0,,0,,0,,450,دولار,450
2020-04-15,243000,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,,70,,0,,0,,0,,350,دولار,350
2020-04-13,243004,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,1,,,0,,0,,0,,400,دولار,400
2020-04-13,243005,RB,- بيتونيا,apartment,B,1,1,1,1,1,0,,1,,,1,نعم,1,نعم,0,,1000,شيكل,300
2020-04-13,243008,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,0,,,,,1,نعم,1,نعم,0,,700,دولار,700
2020-04-13,243009,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,,160,,1,نعم,1,نعم,1,نعم,850,دولار,850
2020-04-13,243013,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,نعم صالة كبيرة,,,0,,1,نعم,0,,600,شيكل,180
2020-04-13,243014,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,120,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-14,243020,RB,-  مدينة البيرة,apartment,A,2,1,1,1,1,1,1,صالة,,,1,نعم,1,نعم,0,,600,دولار,600
2020-04-15,243023,RB,- الطيرة,Roof,A,3,2,2,1,1,1,1,نعم,150,,1,نعم,0,,1,نعم,850,شيكل,255
2020-04-15,243028,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,كبيره,170,200,1,نعم,0,,0,,550,دولار,550
2020-04-14,243029,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,كبيره,170,200,1,نعم,0,,0,,650,دولار,650
2020-04-14,243030,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,0,صغيره,120,200,0,,0,,0,,500,دولار,500
2020-04-14,243033,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-14,243034,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,2,,,1,نعم,1,نعم,0,,750,دولار,750
2020-04-14,243035,RB,- بيتونيا,apartment,B,3,2,2,1,1,1,1,2,,,1,نعم,1,نعم,0,,1400,شيكل,420
2020-04-14,243036,RB,-  مدينة البيرة,apartment,A,1,1,1,1,1,0,,صالة,,,0,,0,,0,,400,دولار,400
2020-04-14,243037,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,صالة,,,0,,0,,0,,1400,شيكل,420
2020-04-14,243040,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,صالون صاله,140,,0,,0,,0,,600,دولار,600
2020-04-15,243042,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالون وسفرة,150,,1,نعم,1,نعم,0,,500,دولار,500
2020-04-15,243045,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,350,شيكل,105
2020-04-16,243046,B,-  مدينة بيت لحم,apartment,B,3,2,2,1,1,2,2,صاله كبيره + صالون,150,,0,,0,,0,,1350,شيكل,405
2020-04-15,243049,N,- بيت ايبا,apartment,C,3,3,3,1,1,3,3,يوجد,150,550,1,نعم,1,نعم,0,,3000,دينار,4230
2020-04-15,243051,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,2,2,2,225,0,1,نعم,1,نعم,1,نعم,1000,دولار,1000
2020-04-16,243052,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,300,شيكل,90
2020-04-16,243053,RB,- الطيرة,apartment,A,3,2,2,1,1,1,1,1,160,0,0,,1,نعم,1,نعم,700,دولار,700
2020-04-16,243054,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,1,120,,1,نعم,1,نعم,0,,500,دولار,500
2020-04-16,243055,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,0,,0,,0,,1000,شيكل,300
2020-04-16,243056,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-06-04,243057,H,-  مدينة الخليل,apartment,A,3,3,3,1,1,3,3,صاله كبيره,174,,1,نعم,1,نعم,0,,4000,شيكل,1200
2020-04-16,243058,T,-  مدينة طولكرم,apartment,B,3,2,2,1,1,2,2,صالة كبيرة مع المطبخ,125,,1,نعم,1,نعم,0,,3000,دينار,4230
2020-04-16,243064,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,,170,,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-04-16,243065,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,0,0,بدون صالة,30,550,0,,0,,0,,170,دينار,239.7
2020-04-16,243067,RB,-  مدينة رام الله,Roof,B,1,1,1,1,1,2,2,1,70,,0,,1,نعم,1,نعم,1000,شيكل,300
2020-04-16,243068,RB,-  مدينة رام الله,Roof,B,2,0,,0,,2,2,1,140,,0,,1,نعم,0,,1400,شيكل,420
2020-04-16,243070,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,كبيره,130,200,1,نعم,0,,0,,500,دولار,500
2020-04-16,243071,RB,- بيتونيا,apartment,B,3,0,,1,1,3,3,صاله كبيره,160,500,0,,1,نعم,0,,1200,شيكل,360
2020-04-16,243073,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-16,243074,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,1,,,0,,0,,0,,450,دولار,450
2020-04-16,243075,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صالة,160,,1,نعم,1,نعم,0,,550,دولار,550
2020-04-19,243076,RB,-  مدينة رام الله,apartment,A,4,3,3,1,1,1,1,صالة كبيرة,220,1000,1,نعم,1,نعم,0,,400,شيكل,120
2020-04-19,243079,T,-  مدينة طولكرم,apartment,B,4,0,,1,1,2,2,,125,,1,نعم,0,,0,,3000,شيكل,900
2020-04-18,243080,JR,-  مدينة القدس,apartment,B,3,2,2,1,1,2,2,كبيره,135,200,0,,0,,0,,2800,شيكل,840
2020-04-18,243084,RB,-  مدينة البيرة,apartment,A,2,2,2,1,1,1,1,صالة كبيرة,100,,0,,0,,0,,1400,شيكل,420
2020-04-18,243088,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,نعم,150,,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-04-18,243089,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,0,,نعم,130,,1,نعم,1,نعم,0,,400,دولار,400
2020-04-18,243090,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,يوجد.,160,,1,نعم,1,نعم,0,,800,دولار,800
2020-04-18,243091,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,نعم,90,,0,,1,نعم,0,,1400,شيكل,420
2020-04-18,243092,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,0,,ساحة خارجية,150,,1,نعم,1,نعم,0,,800,دولار,800
2020-04-18,243093,RB,-  مدينة البيرة,apartment,A,2,2,2,1,1,1,1,يوجد.,120,,0,,0,,0,,1400,شيكل,420
2020-04-18,243094,T,-  مدينة طولكرم,apartment,B,4,2,2,1,1,1,1,صالة كبيرة,150,500,0,,0,,0,,3000,دينار,4230
2020-04-18,243095,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,2,2,2,140,110,1,نعم,1,نعم,1,نعم,900,دولار,900
2020-04-18,243097,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,2,,,1,نعم,1,نعم,0,,800,دولار,800
2020-04-18,243098,RB,-  مدينة البيرة,apartment,A,2,2,2,1,1,1,1,1,,,0,,0,,0,,1400,شيكل,420
2020-04-18,243100,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,1,1,2,170,,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-04-18,243101,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,صالة,,,0,,0,,0,,1400,شيكل,420
2020-04-18,243102,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,,120,0,,0,,0,,1500,شيكل,450
2020-04-18,243103,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة كبيرة,120,,1,نعم,0,,0,,1350,شيكل,405
2020-04-18,243104,N,-  مدينة نابلس,apartment,A,2,1,1,1,1,1,1,صاله,100,,1,نعم,1,نعم,0,,1800,شيكل,540
2020-04-19,243105,T,- ذنابة,apartment,B,3,1,1,1,1,0,0,1,170,,0,,0,,0,,850,شيكل,255
2020-04-22,243107,RB,- الطيرة,apartment,A,2,2,2,1,1,0,,صالة كبيرة,120,,1,نعم,1,نعم,0,,650,دولار,650
2020-04-21,243108,H,-  مدينة الخليل,apartment,B,2,2,2,1,1,0,0,نعم,100,,0,,1,نعم,0,,2300,دينار,3243
2020-04-21,243111,RB,-  مدينة رام الله,apartment,B,2,0,,0,,0,,صالة كبيرة,130,,0,,0,,0,,1500,شيكل,450
2020-04-19,243112,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-04-19,243113,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,1,نعم,750,دولار,750
2020-04-19,243114,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,0,,0,,0,,550,دولار,550
2020-04-25,243115,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,0,,,,,0,,0,,0,,800,دولار,800
2020-04-19,243116,RB,-  مدينة البيرة,apartment,A,2,2,2,1,1,1,1,صالة,110,,0,,0,,0,,550,دولار,550
2020-04-21,243119,N,-  مدينة نابلس,apartment,B,4,2,2,1,1,1,1,نعم,140,,0,,1,نعم,0,,2000,شيكل,600
2020-04-20,243122,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,2,2,يوجد.,150,,0,,1,نعم,0,,1600,شيكل,480
2020-04-20,243123,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,,,,1,نعم,1,نعم,0,,800,دولار,800
2020-04-20,243124,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,0,,صالة كبيرة,140,,0,,0,,0,,500,دولار,500
2020-04-20,243125,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,2,,,1,نعم,1,نعم,0,,800,دولار,800
2020-04-20,243126,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,2,2,2,,,0,,0,,0,,1600,شيكل,480
2020-04-20,243127,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,600,دولار,600
